Unnamed: 0,NAME,DATE,PRCP,TAVG,TMAX,TMIN
40226,"RESISTENCIA AERO, AR",2011-11-25,,25.8,33.24370630398437,18.7
40227,"RESISTENCIA AERO, AR",2011-11-26,,27.1,34.30605641494681,20.3
40228,"RESISTENCIA AERO, AR",2011-11-27,,28.2,34.5,21.0
40229,"RESISTENCIA AERO, AR",2011-11-28,,28.4,34.5,22.720858872991414
40230,"RESISTENCIA AERO, AR",2011-11-29,,28.6,35.46059011650325,22.5
40231,"RESISTENCIA AERO, AR",2011-11-30,,23.8,36.0,15.560432631993388
40232,"RESISTENCIA AERO, AR",2011-12-01,,19.3,28.4,12.8
40233,"RESISTENCIA AERO, AR",2011-12-02,,20.6,28.2935517511935,13.5
40234,"RESISTENCIA AERO, AR",2011-12-03,,23.2,31.403201314855714,15.0
40235,"RESISTENCIA AERO, AR",2011-12-04,,26.3,33.135961898356435,20.2
40236,"RESISTENCIA AERO, AR",2011-12-05,,24.9,33.3,21.5
40237,"RESISTENCIA AERO, AR",2011-12-06,20.1,24.7,30.8,20.4
40238,"RESISTENCIA AERO, AR",2011-12-07,0.0,24.6,29.5,20.09519023560144
40239,"RESISTENCIA AERO, AR",2011-12-08,3.0,24.4,29.9,20.625971739665346
40240,"RESISTENCIA AERO, AR",2011-12-09,0.0,24.9,31.087966327685624,19.8
40241,"RESISTENCIA AERO, AR",2011-12-10,,25.1,30.8,17.6
40242,"RESISTENCIA AERO, AR",2011-12-11,,25.4,33.67428970921366,16.5
40243,"RESISTENCIA AERO, AR",2011-12-12,,24.8,33.7,16.6
40244,"RESISTENCIA AERO, AR",2011-12-13,,24.1,31.1,18.101921115677182
40245,"RESISTENCIA AERO, AR",2011-12-14,,21.4,29.93056475392663,12.8
40246,"RESISTENCIA AERO, AR",2011-12-15,,22.5,30.544619054385436,14.7
40247,"RESISTENCIA AERO, AR",2011-12-16,,22.6,30.8,15.8
40248,"RESISTENCIA AERO, AR",2011-12-17,,23.0,30.7,14.5
40249,"RESISTENCIA AERO, AR",2011-12-18,,25.1,33.705978491815145,15.0
40250,"RESISTENCIA AERO, AR",2011-12-19,,27.6,35.825421185031765,16.9
40251,"RESISTENCIA AERO, AR",2011-12-20,,30.5,38.107069358954774,20.3
40252,"RESISTENCIA AERO, AR",2011-12-21,,31.8,38.65447889723589,19.9
40253,"RESISTENCIA AERO, AR",2011-12-22,,32.9,38.461303934752095,27.0
40254,"RESISTENCIA AERO, AR",2011-12-23,,29.2,42.2,25.0
40255,"RESISTENCIA AERO, AR",2011-12-24,18.0,19.8,23.86453113445436,16.6
40256,"RESISTENCIA AERO, AR",2011-12-25,7.9,19.3,23.368452465688552,16.0
40257,"RESISTENCIA AERO, AR",2011-12-26,0.0,24.9,32.41226866774787,17.8
40258,"RESISTENCIA AERO, AR",2011-12-27,,27.6,34.97732728404572,20.4
40259,"RESISTENCIA AERO, AR",2011-12-28,,27.7,33.5,24.1
40260,"RESISTENCIA AERO, AR",2011-12-29,,24.1,33.0,19.0
40261,"RESISTENCIA AERO, AR",2011-12-30,,27.6,34.32150413337153,21.7
40262,"RESISTENCIA AERO, AR",2011-12-31,,29.1,35.7,18.8
40263,"RESISTENCIA AERO, AR",2012-01-01,,24.8,34.5,17.25199215537619
40264,"RESISTENCIA AERO, AR",2012-01-02,,25.0,32.330792621973906,18.2
40265,"RESISTENCIA AERO, AR",2012-01-03,,24.2,32.53309202361663,15.5
40266,"RESISTENCIA AERO, AR",2012-01-04,,29.1,37.0111777169737,18.8
40267,"RESISTENCIA AERO, AR",2012-01-05,,26.9,37.4,16.7
40268,"RESISTENCIA AERO, AR",2012-01-06,,26.6,35.02397226620904,15.8
40269,"RESISTENCIA AERO, AR",2012-01-07,,26.8,35.162045513224875,15.3
40270,"RESISTENCIA AERO, AR",2012-01-08,,28.7,36.65727906071311,17.5
40271,"RESISTENCIA AERO, AR",2012-01-09,,32.1,38.609835631073636,25.5
40272,"RESISTENCIA AERO, AR",2012-01-10,,32.3,40.2,24.888467157972592
40273,"RESISTENCIA AERO, AR",2012-01-11,,28.8,40.4,20.799103969653792
40274,"RESISTENCIA AERO, AR",2012-01-12,20.1,24.1,38.5,22.5
40275,"RESISTENCIA AERO, AR",2012-01-13,14.0,24.9,29.4509690860674,22.8
40276,"RESISTENCIA AERO, AR",2012-01-14,0.0,24.2,31.70172610297351,17.2
40277,"RESISTENCIA AERO, AR",2012-01-15,,25.5,34.062242544816584,15.3
40278,"RESISTENCIA AERO, AR",2012-01-16,,26.8,34.99616348804922,17.5
40279,"RESISTENCIA AERO, AR",2012-01-17,,28.5,36.518195476109774,18.5
40280,"RESISTENCIA AERO, AR",2012-01-18,,30.1,37.3,20.0
40281,"RESISTENCIA AERO, AR",2012-01-19,,28.6,38.0,18.9
40282,"RESISTENCIA AERO, AR",2012-01-20,,29.2,35.98910478363851,23.185978388655656
40283,"RESISTENCIA AERO, AR",2012-01-21,,27.7,38.6,22.4
40284,"RESISTENCIA AERO, AR",2012-01-22,3.0,27.9,38.7,21.6
40285,"RESISTENCIA AERO, AR",2012-01-23,0.0,29.9,36.71909200570263,23.78221160744594
40286,"RESISTENCIA AERO, AR",2012-01-24,3.0,26.1,38.5,21.566417725010815
40287,"RESISTENCIA AERO, AR",2012-01-25,9.9,26.2,32.30050508025202,21.95771965446379
40288,"RESISTENCIA AERO, AR",2012-01-26,0.0,24.6,33.6,17.38564851299682
40289,"RESISTENCIA AERO, AR",2012-01-27,,25.6,33.3,16.0
40290,"RESISTENCIA AERO, AR",2012-01-28,,27.1,35.427656716471624,16.2
40291,"RESISTENCIA AERO, AR",2012-01-29,,30.6,37.3,22.8
40292,"RESISTENCIA AERO, AR",2012-01-30,,31.0,39.4,23.5
40293,"RESISTENCIA AERO, AR",2012-01-31,,27.1,39.8,18.79795226823937
40294,"RESISTENCIA AERO, AR",2012-02-01,42.9,25.0,30.73243988725899,21.200494074220092
40295,"RESISTENCIA AERO, AR",2012-02-02,2.0,26.3,32.425533889795744,22.013931876753265
40296,"RESISTENCIA AERO, AR",2012-02-03,0.3,26.6,31.779660452626004,24.0
40297,"RESISTENCIA AERO, AR",2012-02-04,8.9,29.3,35.460852708853494,23.7
40298,"RESISTENCIA AERO, AR",2012-02-05,0.0,31.2,37.91184312899156,25.0
40299,"RESISTENCIA AERO, AR",2012-02-06,,31.7,38.361389872225125,25.2
40300,"RESISTENCIA AERO, AR",2012-02-07,,33.3,39.602141137418705,24.8
40301,"RESISTENCIA AERO, AR",2012-02-08,,29.9,40.1,22.291331444942028
40302,"RESISTENCIA AERO, AR",2012-02-09,10.9,25.8,38.9,22.6
40303,"RESISTENCIA AERO, AR",2012-02-10,0.0,26.7,33.2847903159967,21.0
40304,"RESISTENCIA AERO, AR",2012-02-11,,24.5,32.2,18.031898295386927
40305,"RESISTENCIA AERO, AR",2012-02-12,,24.4,33.019316709531196,14.7
40306,"RESISTENCIA AERO, AR",2012-02-13,,25.7,32.31608357175173,19.943280503643628
40307,"RESISTENCIA AERO, AR",2012-02-14,,27.6,35.794128470744866,17.5
40308,"RESISTENCIA AERO, AR",2012-02-15,,30.5,38.2,24.0
40309,"RESISTENCIA AERO, AR",2012-02-16,,30.6,38.5,23.78150423900343
40310,"RESISTENCIA AERO, AR",2012-02-17,,31.7,38.38316848468733,25.020683473414643
40311,"RESISTENCIA AERO, AR",2012-02-18,,31.8,38.53883639926598,25.0
40312,"RESISTENCIA AERO, AR",2012-02-19,,32.6,39.8,25.30698115044951
40313,"RESISTENCIA AERO, AR",2012-02-20,,32.5,40.0,25.6
40314,"RESISTENCIA AERO, AR",2012-02-21,3.0,26.7,39.4,21.830656661582573
40315,"RESISTENCIA AERO, AR",2012-02-22,21.1,25.2,31.249011590032993,20.6
40316,"RESISTENCIA AERO, AR",2012-02-23,0.0,26.7,34.44955724406631,18.8
40317,"RESISTENCIA AERO, AR",2012-02-24,,26.7,33.34555593713181,20.87369984407063
40318,"RESISTENCIA AERO, AR",2012-02-25,,28.3,34.4,21.9
40319,"RESISTENCIA AERO, AR",2012-02-26,,28.8,35.56461201813858,22.828640585462402
40320,"RESISTENCIA AERO, AR",2012-02-27,,29.5,36.30468727669429,23.446780908863566
40321,"RESISTENCIA AERO, AR",2012-02-28,,29.5,36.7,22.9
40322,"RESISTENCIA AERO, AR",2012-02-29,,29.1,37.2,22.33682520217011
40323,"RESISTENCIA AERO, AR",2012-03-01,16.0,23.1,37.1,20.0
40324,"RESISTENCIA AERO, AR",2012-03-02,0.3,21.3,25.843637659067262,18.145313037088876
40325,"RESISTENCIA AERO, AR",2012-03-03,0.0,24.9,32.11567393390099,18.3
40326,"RESISTENCIA AERO, AR",2012-03-04,,28.4,35.13836837177545,22.46313587363631
40327,"RESISTENCIA AERO, AR",2012-03-05,,31.7,38.652927551783435,24.4
40328,"RESISTENCIA AERO, AR",2012-03-06,,29.9,39.0,25.0
40329,"RESISTENCIA AERO, AR",2012-03-07,,30.3,37.579209323082495,23.0
40330,"RESISTENCIA AERO, AR",2012-03-08,,31.0,40.2,25.4
40331,"RESISTENCIA AERO, AR",2012-03-09,,30.8,39.7,25.0
40332,"RESISTENCIA AERO, AR",2012-03-10,,30.8,39.1,23.779114287269266
40333,"RESISTENCIA AERO, AR",2012-03-11,,31.4,40.3,24.0
40334,"RESISTENCIA AERO, AR",2012-03-12,,32.0,39.7,25.4
40335,"RESISTENCIA AERO, AR",2012-03-13,,30.7,37.511051407655714,24.397094347109096
40336,"RESISTENCIA AERO, AR",2012-03-14,4.1,24.0,29.51031216418061,19.9
40337,"RESISTENCIA AERO, AR",2012-03-15,0.0,22.8,31.1,14.4
40338,"RESISTENCIA AERO, AR",2012-03-16,,21.4,30.35708376812991,11.8
40339,"RESISTENCIA AERO, AR",2012-03-17,,24.4,33.17124478404254,12.3
40340,"RESISTENCIA AERO, AR",2012-03-18,,29.3,36.2,22.0
40341,"RESISTENCIA AERO, AR",2012-03-19,,29.3,36.7,22.3
40342,"RESISTENCIA AERO, AR",2012-03-20,,28.1,37.4,20.807459433094152
40343,"RESISTENCIA AERO, AR",2012-03-21,49.0,22.1,23.8,20.015302551697317
40344,"RESISTENCIA AERO, AR",2012-03-22,42.9,24.1,28.896477785413186,21.2
40345,"RESISTENCIA AERO, AR",2012-03-23,0.0,21.2,29.5,15.0
40346,"RESISTENCIA AERO, AR",2012-03-24,,20.4,26.879058498223245,15.028686252442041
40347,"RESISTENCIA AERO, AR",2012-03-25,,22.8,30.368288479590845,15.8
40348,"RESISTENCIA AERO, AR",2012-03-26,0.0,22.9,31.3,16.030407003652286
40349,"RESISTENCIA AERO, AR",2012-03-27,0.0,18.4,27.0,13.6
40350,"RESISTENCIA AERO, AR",2012-03-28,,14.9,23.560266058969745,6.8
40351,"RESISTENCIA AERO, AR",2012-03-29,,17.8,27.257646732616877,8.2
40352,"RESISTENCIA AERO, AR",2012-03-30,,19.9,28.98440693228659,10.5
40353,"RESISTENCIA AERO, AR",2012-03-31,,21.2,27.703812600249197,15.800412088122254
40354,"RESISTENCIA AERO, AR",2012-04-01,,22.2,31.224655067576705,12.0
40355,"RESISTENCIA AERO, AR",2012-04-02,5.1,25.6,33.2,21.0
40356,"RESISTENCIA AERO, AR",2012-04-03,0.0,26.2,32.452818863279106,21.0
40357,"RESISTENCIA AERO, AR",2012-04-04,,26.6,33.24180823111487,20.78012711165514
40358,"RESISTENCIA AERO, AR",2012-04-05,,23.6,34.2,15.732339806101468
40359,"RESISTENCIA AERO, AR",2012-04-06,,22.3,27.456657602240416,18.5
40360,"RESISTENCIA AERO, AR",2012-04-07,,23.7,30.279869740946182,18.115455843223295
40361,"RESISTENCIA AERO, AR",2012-04-08,,26.6,33.24180823111487,20.78012711165514
40362,"RESISTENCIA AERO, AR",2012-04-09,,26.3,31.9,20.2
40363,"RESISTENCIA AERO, AR",2012-04-10,7.1,24.1,31.0,20.12288444801851
40364,"RESISTENCIA AERO, AR",2012-04-11,0.0,24.1,30.53197531231316,18.7
40365,"RESISTENCIA AERO, AR",2012-04-12,,25.4,31.43497202627376,20.5
40366,"RESISTENCIA AERO, AR",2012-04-13,0.0,23.1,31.5,21.4
40367,"RESISTENCIA AERO, AR",2012-04-14,42.9,22.0,25.961619292907262,19.5
40368,"RESISTENCIA AERO, AR",2012-04-15,0.0,20.7,27.66851177111626,14.6
40369,"RESISTENCIA AERO, AR",2012-04-16,,21.0,28.0,14.6
40370,"RESISTENCIA AERO, AR",2012-04-17,,21.3,29.103255299493732,14.0
40371,"RESISTENCIA AERO, AR",2012-04-18,,22.6,30.58511911545234,14.9
40372,"RESISTENCIA AERO, AR",2012-04-19,0.3,22.1,31.3,18.035902796457986
40373,"RESISTENCIA AERO, AR",2012-04-20,81.0,21.7,26.345578511244973,18.512592226857056
40374,"RESISTENCIA AERO, AR",2012-04-21,0.0,22.1,28.635125150621374,16.64737035028025
40375,"RESISTENCIA AERO, AR",2012-04-22,,19.3,28.0,13.7
40376,"RESISTENCIA AERO, AR",2012-04-23,,17.7,24.0,11.3
40377,"RESISTENCIA AERO, AR",2012-04-24,,17.8,24.2,13.8
40378,"RESISTENCIA AERO, AR",2012-04-25,0.8,16.1,23.2,13.0
40379,"RESISTENCIA AERO, AR",2012-04-26,7.9,16.8,20.660021409412106,13.800776649418273
40380,"RESISTENCIA AERO, AR",2012-04-27,0.0,14.6,22.2,10.0
40381,"RESISTENCIA AERO, AR",2012-04-28,,16.0,19.5,13.0
40382,"RESISTENCIA AERO, AR",2012-04-29,0.0,12.9,20.2,9.6
40383,"RESISTENCIA AERO, AR",2012-04-30,,11.7,19.355466685144567,4.9
40384,"RESISTENCIA AERO, AR",2012-05-01,,11.9,19.7,4.4
40385,"RESISTENCIA AERO, AR",2012-05-02,,14.3,23.529843533566478,5.4
40386,"RESISTENCIA AERO, AR",2012-05-03,,18.0,25.206907559863318,11.6
40387,"RESISTENCIA AERO, AR",2012-05-04,,18.6,27.6457361824109,9.6
40388,"RESISTENCIA AERO, AR",2012-05-05,,21.0,29.06493507480082,13.3
40389,"RESISTENCIA AERO, AR",2012-05-06,,20.8,29.226277522622333,12.5
40390,"RESISTENCIA AERO, AR",2012-05-07,,21.9,28.7,16.5
40391,"RESISTENCIA AERO, AR",2012-05-08,,22.0,28.530619331271332,16.5
40392,"RESISTENCIA AERO, AR",2012-05-09,,21.7,29.2,15.0
40393,"RESISTENCIA AERO, AR",2012-05-10,,22.8,29.70011629582709,16.8
40394,"RESISTENCIA AERO, AR",2012-05-11,,21.5,30.3,17.5
40395,"RESISTENCIA AERO, AR",2012-05-12,,17.2,26.8,9.427284666230513
40396,"RESISTENCIA AERO, AR",2012-05-13,,12.1,21.2,4.2
40397,"RESISTENCIA AERO, AR",2012-05-14,,12.5,20.46183156334339,5.3
40398,"RESISTENCIA AERO, AR",2012-05-15,,15.7,25.091136358494165,6.5
40399,"RESISTENCIA AERO, AR",2012-05-16,,20.5,26.6,13.9
40400,"RESISTENCIA AERO, AR",2012-05-17,,20.2,27.3,14.4
40401,"RESISTENCIA AERO, AR",2012-05-18,,20.7,26.9,15.0
40402,"RESISTENCIA AERO, AR",2012-05-19,3.0,21.2,26.8,16.3
40403,"RESISTENCIA AERO, AR",2012-05-20,0.0,21.8,28.250378556627478,16.4
40404,"RESISTENCIA AERO, AR",2012-05-21,,22.0,29.0,17.2
40405,"RESISTENCIA AERO, AR",2012-05-22,,20.7,27.967054711751715,14.2
40406,"RESISTENCIA AERO, AR",2012-05-23,4.1,19.1,28.0,17.6
40407,"RESISTENCIA AERO, AR",2012-05-24,37.1,17.6,22.3,15.2
40408,"RESISTENCIA AERO, AR",2012-05-25,0.0,17.7,23.640658636274395,12.7
40409,"RESISTENCIA AERO, AR",2012-05-26,,17.1,23.4,13.5
40410,"RESISTENCIA AERO, AR",2012-05-27,0.0,20.4,26.970744253101966,14.8
40411,"RESISTENCIA AERO, AR",2012-05-28,0.0,23.7,29.602822044929887,19.0
40412,"RESISTENCIA AERO, AR",2012-05-29,,26.1,30.6,21.6
40413,"RESISTENCIA AERO, AR",2012-05-30,0.5,22.0,30.6,8.0
40414,"RESISTENCIA AERO, AR",2012-05-31,0.0,16.6,23.6,13.8
40415,"RESISTENCIA AERO, AR",2012-06-01,,16.5,22.294484656470985,11.6
40416,"RESISTENCIA AERO, AR",2012-06-02,,18.3,23.4,13.4
40417,"RESISTENCIA AERO, AR",2012-06-03,,18.0,22.7,15.0
40418,"RESISTENCIA AERO, AR",2012-06-04,0.0,14.7,19.0,10.714450260931997
40419,"RESISTENCIA AERO, AR",2012-06-05,,9.6,17.7,2.2
40420,"RESISTENCIA AERO, AR",2012-06-06,,10.6,19.03929922308052,2.8
40421,"RESISTENCIA AERO, AR",2012-06-07,,4.2,19.3,-3.7
40422,"RESISTENCIA AERO, AR",2012-06-08,,5.1,15.407980122318792,-3.9
40423,"RESISTENCIA AERO, AR",2012-06-09,,7.9,17.436837768027555,-2.0
40424,"RESISTENCIA AERO, AR",2012-06-10,4.1,13.8,20.2,1.8
40425,"RESISTENCIA AERO, AR",2012-06-11,1.0,14.4,17.718769463659985,11.5
40426,"RESISTENCIA AERO, AR",2012-06-12,0.0,17.9,25.10781494362591,11.5
40427,"RESISTENCIA AERO, AR",2012-06-13,,25.8,34.31606219072974,15.6
40428,"RESISTENCIA AERO, AR",2012-06-14,,25.4,31.5,21.6
40429,"RESISTENCIA AERO, AR",2012-06-15,0.5,24.8,31.3,20.0
40430,"RESISTENCIA AERO, AR",2012-06-16,0.0,18.8,31.2,10.700564416000859
40431,"RESISTENCIA AERO, AR",2012-06-17,0.0,16.2,18.2,14.7
40432,"RESISTENCIA AERO, AR",2012-06-18,0.0,14.7,18.7,12.4
40433,"RESISTENCIA AERO, AR",2012-06-19,0.0,13.6,15.7,12.6
40434,"RESISTENCIA AERO, AR",2012-06-20,,12.2,15.3,10.3
40435,"RESISTENCIA AERO, AR",2012-06-21,,10.8,17.678370792320557,5.0
40436,"RESISTENCIA AERO, AR",2012-06-22,7.9,12.7,16.2,10.0
40437,"RESISTENCIA AERO, AR",2012-06-23,0.0,12.4,18.73584707484311,7.0
40438,"RESISTENCIA AERO, AR",2012-06-24,,15.4,23.82220201901958,7.6
40439,"RESISTENCIA AERO, AR",2012-06-25,1.0,17.8,25.0,11.9
40440,"RESISTENCIA AERO, AR",2012-06-26,0.0,15.9,22.651211694040718,10.0
40441,"RESISTENCIA AERO, AR",2012-06-27,,20.1,27.665943473642848,13.2
40442,"RESISTENCIA AERO, AR",2012-06-28,,23.3,30.046992454780376,17.5
40443,"RESISTENCIA AERO, AR",2012-06-29,,24.2,30.2,21.0
40444,"RESISTENCIA AERO, AR",2012-06-30,,23.9,28.658067528428735,20.6
40445,"RESISTENCIA AERO, AR",2012-07-01,,25.4,30.527821277508295,21.7
40446,"RESISTENCIA AERO, AR",2012-07-02,,24.8,30.8,19.479359946219272
40447,"RESISTENCIA AERO, AR",2012-07-03,8.9,11.8,14.719915558035893,10.0
40448,"RESISTENCIA AERO, AR",2012-07-04,0.5,11.8,14.529268893771283,10.4
40449,"RESISTENCIA AERO, AR",2012-07-05,4.1,11.3,15.502750253029213,8.247013822532203
40450,"RESISTENCIA AERO, AR",2012-07-06,0.0,12.4,16.71725469197228,9.0
40451,"RESISTENCIA AERO, AR",2012-07-07,,7.9,16.4,0.7
40452,"RESISTENCIA AERO, AR",2012-07-08,,8.6,17.074300800163144,0.8
40453,"RESISTENCIA AERO, AR",2012-07-09,,11.4,17.0,4.9
40454,"RESISTENCIA AERO, AR",2012-07-10,0.0,16.1,21.780989404100566,11.3
40455,"RESISTENCIA AERO, AR",2012-07-11,,9.5,21.0,1.0
40456,"RESISTENCIA AERO, AR",2012-07-12,,9.2,18.145519849934317,0.5
40457,"RESISTENCIA AERO, AR",2012-07-13,,11.1,20.58090686377397,1.6
40458,"RESISTENCIA AERO, AR",2012-07-14,,12.8,24.4,4.5
40459,"RESISTENCIA AERO, AR",2012-07-15,,11.6,22.0,7.8
40460,"RESISTENCIA AERO, AR",2012-07-16,,9.8,15.0,6.3
40461,"RESISTENCIA AERO, AR",2012-07-17,,8.0,16.52494583899201,0.2
40462,"RESISTENCIA AERO, AR",2012-07-18,,9.4,17.164064595664776,2.8833505071231738
40463,"RESISTENCIA AERO, AR",2012-07-19,,11.9,21.087210666974975,3.0
40464,"RESISTENCIA AERO, AR",2012-07-20,,14.8,25.066432118157486,3.9
40465,"RESISTENCIA AERO, AR",2012-07-21,,16.1,22.753647040983,10.565885490210372
40466,"RESISTENCIA AERO, AR",2012-07-22,,16.7,22.889603749445016,11.4
40467,"RESISTENCIA AERO, AR",2012-07-23,,16.7,26.415079713118132,6.8
40468,"RESISTENCIA AERO, AR",2012-07-24,0.0,19.1,28.2,10.6
40469,"RESISTENCIA AERO, AR",2012-07-25,0.0,13.8,22.5,7.6
40470,"RESISTENCIA AERO, AR",2012-07-26,,11.2,20.109388030069145,2.7
40471,"RESISTENCIA AERO, AR",2012-07-27,,12.4,22.0,3.6
40472,"RESISTENCIA AERO, AR",2012-07-28,,12.8,22.2,4.947244670850052
40473,"RESISTENCIA AERO, AR",2012-07-29,,15.8,22.926617899171085,9.5
40474,"RESISTENCIA AERO, AR",2012-07-30,,12.1,22.8,4.9
40475,"RESISTENCIA AERO, AR",2012-07-31,,10.4,18.7,5.0
40476,"RESISTENCIA AERO, AR",2012-08-01,0.0,14.7,22.721387988352244,7.4
40477,"RESISTENCIA AERO, AR",2012-08-02,,23.3,32.26197886956622,12.5
40478,"RESISTENCIA AERO, AR",2012-08-03,,24.7,32.5,19.2
40479,"RESISTENCIA AERO, AR",2012-08-04,,17.3,31.7,14.9
40480,"RESISTENCIA AERO, AR",2012-08-05,0.0,15.7,18.8,14.4
40481,"RESISTENCIA AERO, AR",2012-08-06,0.0,18.7,23.875460039427786,14.6
40482,"RESISTENCIA AERO, AR",2012-08-07,,23.8,31.555122179410823,16.4
40483,"RESISTENCIA AERO, AR",2012-08-08,,17.7,31.7,13.8
40484,"RESISTENCIA AERO, AR",2012-08-09,,16.3,25.995007915844514,6.5
40485,"RESISTENCIA AERO, AR",2012-08-10,,21.3,30.30688475590326,11.6
40486,"RESISTENCIA AERO, AR",2012-08-11,,25.9,33.81718516871436,17.8
40487,"RESISTENCIA AERO, AR",2012-08-12,,21.7,33.2,13.674002996452042
40488,"RESISTENCIA AERO, AR",2012-08-13,0.0,18.3,23.5,15.0
40489,"RESISTENCIA AERO, AR",2012-08-14,0.0,22.2,28.73849507298388,16.740288589128323
40490,"RESISTENCIA AERO, AR",2012-08-15,,24.3,32.7,17.4
40491,"RESISTENCIA AERO, AR",2012-08-16,0.0,22.4,29.0,18.6
40492,"RESISTENCIA AERO, AR",2012-08-17,,26.4,33.52786870955583,19.8
40493,"RESISTENCIA AERO, AR",2012-08-18,49.0,20.1,35.7,16.5
40494,"RESISTENCIA AERO, AR",2012-08-19,0.0,19.7,23.733560916490404,17.0
40495,"RESISTENCIA AERO, AR",2012-08-20,4.1,18.7,24.6,17.0
40496,"RESISTENCIA AERO, AR",2012-08-21,34.0,17.5,21.429398493203966,14.489795369546972
40497,"RESISTENCIA AERO, AR",2012-08-22,0.0,24.1,32.77918910895397,14.3
40498,"RESISTENCIA AERO, AR",2012-08-23,127.0,26.2,33.5,21.704980753197106
40499,"RESISTENCIA AERO, AR",2012-08-24,0.0,16.9,32.2,9.673401928939299
40500,"RESISTENCIA AERO, AR",2012-08-25,7.1,11.7,14.8,8.841007481021201
40501,"RESISTENCIA AERO, AR",2012-08-26,0.0,11.7,19.10796095055187,5.583427074831656
40502,"RESISTENCIA AERO, AR",2012-08-27,,8.6,14.991873586629248,4.0
40503,"RESISTENCIA AERO, AR",2012-08-28,,11.6,20.18335195358086,3.6
40504,"RESISTENCIA AERO, AR",2012-08-29,,13.3,22.71437933709975,4.1
40505,"RESISTENCIA AERO, AR",2012-08-30,,16.1,23.588654957894843,9.4
40506,"RESISTENCIA AERO, AR",2012-08-31,,22.7,31.16437800875763,14.0
40507,"RESISTENCIA AERO, AR",2012-09-01,,25.7,33.50494416786833,17.9
40508,"RESISTENCIA AERO, AR",2012-09-02,,25.4,33.7,18.5
40509,"RESISTENCIA AERO, AR",2012-09-03,,23.8,32.8,18.7
40510,"RESISTENCIA AERO, AR",2012-09-04,,24.2,32.4,17.4
40511,"RESISTENCIA AERO, AR",2012-09-05,,24.7,32.5,20.0
40512,"RESISTENCIA AERO, AR",2012-09-06,,25.1,30.986434306586766,20.4
40513,"RESISTENCIA AERO, AR",2012-09-07,,19.9,33.2,14.5
40514,"RESISTENCIA AERO, AR",2012-09-08,0.0,17.7,25.3,14.0
40515,"RESISTENCIA AERO, AR",2012-09-09,,18.8,23.081710930651436,15.7
40516,"RESISTENCIA AERO, AR",2012-09-10,3.0,17.6,23.0,15.9
40517,"RESISTENCIA AERO, AR",2012-09-11,0.0,15.6,22.819054912088035,9.2
40518,"RESISTENCIA AERO, AR",2012-09-12,,18.9,26.26109503678023,12.3
40519,"RESISTENCIA AERO, AR",2012-09-13,,20.0,26.2,9.5
40520,"RESISTENCIA AERO, AR",2012-09-14,,22.2,31.224655067576705,12.0
40521,"RESISTENCIA AERO, AR",2012-09-15,,29.4,37.23851871429585,18.8
40522,"RESISTENCIA AERO, AR",2012-09-16,,30.9,38.315772708213096,22.6
40523,"RESISTENCIA AERO, AR",2012-09-17,,30.6,39.5,24.3
40524,"RESISTENCIA AERO, AR",2012-09-18,,24.2,37.2,15.859560638354287
40525,"RESISTENCIA AERO, AR",2012-09-19,21.1,15.6,30.2,12.0
40526,"RESISTENCIA AERO, AR",2012-09-20,0.0,13.9,21.220419205456334,7.4
40527,"RESISTENCIA AERO, AR",2012-09-21,,17.8,26.809122913129677,9.0
40528,"RESISTENCIA AERO, AR",2012-09-22,,17.3,26.0,9.2
40529,"RESISTENCIA AERO, AR",2012-09-23,,19.8,27.590666837604577,12.6
40530,"RESISTENCIA AERO, AR",2012-09-24,,22.7,30.78650685336798,14.8
40531,"RESISTENCIA AERO, AR",2012-09-25,,17.4,24.165061430621645,11.5
40532,"RESISTENCIA AERO, AR",2012-09-26,,10.5,19.1,1.5
40533,"RESISTENCIA AERO, AR",2012-09-27,,15.9,26.5820215585469,2.9
40534,"RESISTENCIA AERO, AR",2012-09-28,,16.3,23.5,12.6
40535,"RESISTENCIA AERO, AR",2012-09-29,,22.0,29.04938613670508,15.8
40536,"RESISTENCIA AERO, AR",2012-09-30,,22.4,30.282252713024498,14.9
40537,"RESISTENCIA AERO, AR",2012-10-01,,29.1,36.73423387837369,20.9
40538,"RESISTENCIA AERO, AR",2012-10-02,,26.7,37.6,21.5
40539,"RESISTENCIA AERO, AR",2012-10-03,27.9,21.0,25.47287439786035,17.866185700797253
40540,"RESISTENCIA AERO, AR",2012-10-04,0.3,22.2,27.393906593688172,18.0
40541,"RESISTENCIA AERO, AR",2012-10-05,0.0,25.0,31.332321306030785,19.7
40542,"RESISTENCIA AERO, AR",2012-10-06,,27.6,34.28852722587247,21.718042467970342
40543,"RESISTENCIA AERO, AR",2012-10-07,0.0,26.7,37.2,21.0
40544,"RESISTENCIA AERO, AR",2012-10-08,6.1,28.3,34.34897757170822,23.8
40545,"RESISTENCIA AERO, AR",2012-10-09,0.0,23.8,35.3,15.682833407163796
40546,"RESISTENCIA AERO, AR",2012-10-10,5.1,20.1,26.2,16.14838666253077
40547,"RESISTENCIA AERO, AR",2012-10-11,0.0,17.9,23.195714347060246,13.6
40548,"RESISTENCIA AERO, AR",2012-10-12,,18.1,27.141075383368023,9.2
40549,"RESISTENCIA AERO, AR",2012-10-13,,24.1,32.44255196116538,15.4
40550,"RESISTENCIA AERO, AR",2012-10-14,,25.7,33.15136831768779,18.6
